"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"built",-0.102210756391287,-0.14458616450429,-0.161646112799644,0.406817629933357,-0.660785607993603,0.149116352200508,-0.454245746135712,-0.200089605525136,-1.1097554564476,-0.0527823716402054,-0.895368963479996,0.682880699634552,-0.434171885251999,-0.583590418100357,0.372573912143707,0.154987886548042,-0.113252706825733,-0.20532962679863,-0.233906817564275,-0.214557932689786,0.218193996697664,-0.735207140445709,0.939948081970215,-0.731435492634773,0.178989574313164,-0.811109066009521,0.331196799874306,-0.0222266614437103,-0.22967030107975,-0.431649770587683,-0.246455300599337,-1.13573276996613,0.201141595840454,0.267222862690687,0.535799086093903,1.9311266541481,-0.46886171400547,-0.114876132458448,-0.516911685466766,1.21817871928215,0.277247723541223,-0.0737096071243286,0.0260290578007698,-0.110363602638245,0.398646499961615,0.170969106256962,-0.979203671216965,0.656916901469231,-0.0067514181137085,0.862134858965874
"preferred",-0.104145791381598,0.190829046070576,0.354880452156067,-0.191840551793575,0.784900590777397,-0.472025605849922,-0.532321877777576,-0.0442687571048737,-0.545683294534683,0.381072416901588,-0.574271813035011,-0.861878275871277,-0.560371540486813,0.131571631878614,-0.72300024330616,-0.286271403543651,-0.537971749901772,-0.124401482753456,-0.489112794399261,0.395195737481117,-0.833661466836929,-0.281348653137684,-0.190997230820358,-0.503936678171158,-0.0385560337454081,-0.304206848144531,0.396995410323143,-1.19854205846786,-0.375105150043964,0.695862799882889,0.536611869931221,-0.624282673001289,-0.416554600000381,0.764066696166992,0.0448554158210754,-0.958388656377792,-0.925846815109253,0.455795347690582,0.13932004570961,-0.393155455589294,0.200542785227299,-0.158613651990891,-0.542475232097786,-0.452091844752431,-0.0190324187278748,0.639779597520828,-0.765079505741596,-0.518275707960129,0.274347379803658,-0.343033903744072
"screw",0.260615080595016,0.0472845211625099,0.303526990115643,-0.0378167182207108,-0.235240623354912,0.241780576106976,-0.688615947961807,0.0259697884321213,0.219096310436726,0.0363585650920868,-0.463453140109777,0.597917631268501,-0.34193179756403,0.767193734645844,-0.134616733528674,0.219013832509518,0.340255245566368,0.0722093880176544,0.700228810310364,-0.172748252749443,-0.539306506514549,-0.72685712762177,-0.498924535233527,-0.694747924804688,-0.178427744656801,-0.547554835677147,0.154889076948166,-0.0534397065639496,-0.525367423892021,0.714645832777023,-0.937018483877182,0.383684910833836,-0.420813545584679,0.795183122158051,-0.830716609954834,0.000945493578910828,-0.43202605843544,0.548400551080704,0.3307312913239,-0.556082669645548,0.439445339143276,0.0473778396844864,-0.0945324897766113,-0.0139551609754562,-0.154907621443272,-0.27366242185235,0.179525710642338,0.888434380292892,0.0252252668142319,0.457834377884865
"simple.",0.520799050107598,0.807811766862869,-0.0610173977911472,-0.341797918081284,0.486725062131882,0.70158526301384,0.903986424207687,0.0146017521619797,-0.00997541844844818,-0.371268674731255,-0.634518951177597,-0.35556424036622,-0.369833394885063,0.482210919260979,0.305354699492455,-0.271827952936292,0.505859673023224,0.759668081998825,0.202260414138436,-0.623271405696869,0.10199810937047,0.179630786180496,0.255613498389721,-0.0259376168251038,-0.0454247668385506,-0.370304059237242,-0.164099838584661,0.733511403203011,-0.568189442157745,0.657136656343937,-0.00592602044343948,0.188536986708641,-0.659559518098831,0.201635092496872,0.106818825006485,-0.300084669142962,-0.47530348226428,0.063519760966301,-0.509273871779442,0.326343014836311,-0.626843273639679,0.0732625387609005,-0.212323181331158,0.723086446523666,-0.420765116810799,-0.585035771131516,0.0650128498673439,-0.232321547344327,0.00985798239707947,0.420176848769188
"headphone",0.170001147314906,0.0381524693220854,0.513635665178299,-0.491032853722572,0.220417961478233,-0.311414197087288,0.0245066317729652,0.353559821844101,-0.591595754027367,-0.120592921972275,-0.114992383867502,0.521641939878464,0.0873282738029957,0.516509935259819,1.01316776871681,0.508205480873585,-0.430927038192749,-0.346737511456013,0.0265228152275085,-0.315597418695688,-0.955607354640961,-0.100517567247152,-0.249814078211784,0.036274254322052,-0.430561736226082,-0.00748308002948761,-0.299237012863159,-0.491378724575043,0.132621113210917,-0.196573216468096,-0.388160984963179,0.0753233730792999,-0.096828356385231,0.580297037959099,-0.225059080868959,-0.56029359716922,-0.833352744579315,0.636447831988335,-0.924170613288879,0.365352243185043,-0.196753721684217,0.607706516981125,0.34580871462822,0.0384996756911278,0.501446962356567,-0.655187875032425,0.372177787125111,-0.0817505866289139,0.658065110445023,-0.234061799943447
"have.",-0.414497039280832,0.810552097856998,-0.133065406233072,0.00949380919337273,-0.13533278554678,0.10183534771204,-0.291985526680946,0.167834371328354,0.128733370453119,-0.3382817953825,-0.213371641933918,0.585381835699081,0.30613763211295,0.247517861425877,-0.218543082475662,-0.617999792098999,-0.256395701318979,0.385486468672752,-0.552135713398457,-0.344878204166889,-0.311838012188673,0.297957599163055,-0.38845494389534,-0.27282752096653,-0.211662955582142,0.315636046230793,-0.0113471330842003,0.0232326164841652,-0.696643531322479,0.493260309100151,-0.0246460475027561,-0.183259934186935,-0.423698902130127,0.203498587012291,-0.0794784277677536,-1.19948062300682,0.488695397973061,0.0944764409214258,-0.244401603937149,-0.391479589045048,0.305289010517299,0.407755622640252,-0.0722126960754395,-0.0710534546524286,-0.584782786667347,-0.111489668488503,-0.317148085683584,-0.877702534198761,-0.561633586883545,-0.0499880313873291
"there",-0.368763707578182,0.120586045086384,0.728687822818756,-0.259336419403553,-0.556313902139664,0.453916594386101,1.11706137657166,-0.481037586927414,0.424127168953419,-0.0122275799512863,-0.0809116065502167,0.492491573095322,0.554227903485298,-0.285063054412603,0.776289194822311,0.878751486539841,-0.664994359016418,0.000927247107028961,-0.484582081437111,-0.777199709787965,0.399863719940186,-0.0536492131650448,-0.212627425789833,-0.273518480360508,-0.0775894401594996,-0.491033066995442,-0.122778333723545,0.862830281257629,0.321559406816959,-0.165681600570679,0.253504503518343,0.786973044276237,0.267295863479376,-0.103436857461929,0.740497082471848,0.662696957588196,0.114946410059929,-0.521815906395204,0.213076129555702,0.0218756766989827,0.67454269528389,-0.601385742425919,0.644660450518131,0.269828874617815,-0.0352999120950699,1.13729310035706,0.0331409126520157,0.713573724031448,0.053050622344017,0.41151125729084
"con",-0.0486366152763367,0.455154433846474,0.608257323503494,-0.470137417316437,-1.22552824020386,0.643363028764725,0.953924387693405,-0.101952366530895,0.231965951621532,-0.624764859676361,-1.0732393860817,0.551218405365944,-0.296210272237659,0.409956283867359,-0.436574302613735,-0.359974072314799,-0.249098211526871,0.218181528151035,-0.21000149846077,-0.126604355871677,-0.635377258062363,-0.17823263630271,0.0614761710166931,-0.094574614893645,-0.295775234699249,0.213914543390274,0.341265603899956,-0.0462003593565896,0.0297773210331798,-0.151604935526848,0.0468535870313644,-0.838976390659809,0.689056575298309,-0.485825657844543,0.304288234561682,0.341287355870008,-2.11360186338425,-0.615343239158392,1.35610660910606,-0.618504971265793,-0.437483454123139,0.447398357093334,0.242785062640905,0.0368125811219215,0.820171155035496,-0.758951380848885,-0.159755347296596,0.632628750056028,0.76317934691906,0.947465777397156
"weeks,",-0.772351961582899,0.667466729879379,-0.246231243014336,0.0393679167609662,0.277966638095677,0.797612607479095,-0.133136470802128,0.463204056024551,0.0983413003268652,0.642003118991852,0.554377630352974,-0.344445712864399,-0.126220103353262,0.377625003457069,-0.550631016492844,-1.4704629778862,-0.301650941371918,0.145585522055626,-0.408445343375206,-0.176838390529156,0.401846386492252,-1.00966331362724,0.250424072146416,-0.64056521654129,-0.464868042618036,0.381998395663686,0.425468701869249,0.0451844781637192,0.178237527608871,0.597370743751526,0.549619644880295,-0.285683572292328,-0.681379720568657,0.117654591798782,-0.0259412527084351,-0.00991140305995941,0.106896059587598,-0.930372565984726,0.487696945667267,-0.576272066682577,-0.893022105097771,0.227079927921295,-0.50240695476532,0.138233572244644,-0.76337143778801,-0.711040243506432,-0.0799619257450104,-0.114550516009331,0.424622237682343,0.59538059681654
"overall,",-0.0883052721619606,0.388643845915794,0.992046236991882,0.131564989686012,-0.458247482776642,0.422559663653374,0.22804206609726,0.118670044466853,-0.220925830304623,-0.677717953920364,-0.5877645611763,-0.902996979653835,0.42888318002224,0.298949673771858,0.435919597744942,-0.109038427472115,-0.00633589923381805,-0.0913018360733986,0.749311834573746,-0.369464479386806,-0.104502975940704,0.727535896003246,-0.123608738183975,-0.0611447095870972,0.307652682065964,-0.358711168169975,-0.0702164694666862,0.157768445089459,-0.121616514399648,-0.663368761539459,-0.153154937550426,-0.380975171923637,-0.5229806099087,-0.450993821024895,-0.38228246383369,-1.17620313167572,0.0860815942287445,0.385163761675358,0.29879455268383,-0.23038312792778,-0.82204508036375,-0.119245797395706,-0.246154507156461,0.177480630576611,0.0165289342403412,0.0349181890487671,-0.582917526364326,-0.154043182265013,-0.878279328346252,-0.129990343004465
"signal.",0.277844740077853,-0.0911056101322174,-0.852138012647629,0.222760498058051,-0.377112150192261,-0.0242252051830292,-0.171531558036804,-0.196847297251225,-0.334337115287781,-0.0655931318178773,-0.13325497508049,-0.209612198174,-0.646521929884329,0.561711013317108,0.430846052244306,-0.395134001970291,-0.481820724904537,0.327328756451607,-0.255029594525695,-0.419816553592682,-0.430956874042749,-0.286079615354538,0.218303680419922,-0.566531896591187,0.0128178082522936,-0.125845670700073,-0.209713310003281,0.358063459396362,0.587250649929047,-0.293916493654251,-0.484449028968811,0.104295998811722,-0.580452166497707,1.10386621952057,0.140974134206772,-0.316905066370964,-0.722965970635414,0.114858210086823,-0.60546865221113,0.14259522408247,0.329001549631357,0.0483632516115904,0.293943971395493,0.354082673788071,0.174634635448456,-0.15783517062664,-0.417418494820595,-0.431165874004364,0.175489418208599,-0.302721202373505
"out.",0.0378665924072266,0.909020155668259,0.563861161470413,0.290802977979183,0.520132720470428,0.387475369498134,-0.589368343353271,-0.482006050646305,-0.648509472608566,-0.617259606719017,0.135246217250824,0.223092287778854,-0.00461889803409576,0.396426856517792,-0.309202436357737,0.402215614914894,0.59823577105999,0.133854676038027,-0.891755849123001,-0.750127822160721,0.369867265224457,-0.0494568478316069,0.7603889554739,-0.780931174755096,0.423160231672227,0.211179345846176,-0.508000880479813,0.503970123827457,-0.0209561660885811,0.746215581893921,-0.657228410243988,-0.170452266931534,-0.0595082808285952,0.213313370943069,0.0211518555879593,-0.405678525567055,0.104565590620041,0.289518475532532,-0.339629404246807,-0.0793056488037109,0.208088889718056,0.188851073384285,0.710927814245224,0.957975625991821,-0.442706406116486,1.02818667888641,-0.793442130088806,-0.543957889080048,-1.17614382505417,-0.25019646435976
"include",0.385283056646585,0.243667244911194,-0.164474435150623,-0.0301523953676224,0.03460893034935,-0.785371940117329,0.157963570207357,-0.3064343072474,-0.731227330863476,0.3291055560112,0.953508913516998,0.0469544529914856,-0.450240559875965,1.12052130699158,0.210276231169701,-0.00834875763393939,0.0762228667736053,-0.3939448595047,-0.458965733647346,0.107513755559921,0.185503199696541,-0.23756767809391,0.222106248140335,0.251786425709724,0.0999437160789967,-1.0788536965847,0.412259194999933,0.20718490332365,-0.956826359033585,-0.0785768926143646,-0.481450852006674,0.600133985280991,-0.904337972402573,0.580599278211594,-0.744786590337753,0.170508183538914,0.508659467101097,0.0354138687252998,-0.0827209278941154,-0.327634938061237,-0.492202263325453,0.0108088850975037,0.112389340996742,-0.844709724187851,-0.559240892529488,0.460377871990204,0.451300010085106,-1.07243731617928,-0.0601219534873962,0.39172200858593
"working.",-0.541971504688263,0.626240074634552,0.255181416869164,-0.961741119623184,-0.305236788466573,0.533939488232136,0.103728070855141,0.331427515833639,-0.371168822050095,0.707817643880844,-0.0945368930697441,0.202863167971373,0.317251808941364,0.897974163293839,-0.110809220932424,-0.496714849025011,-0.586751371622086,-0.50225131213665,-0.513235196471214,-0.336220540106297,-0.129177682101727,-0.1201407907065,0.136203657835722,-0.147469967603683,-0.348929837346077,-0.412790149450302,0.187295533716679,-0.116433620452881,0.119674175977707,-0.297991061583161,-0.159095427021384,0.387265389785171,-0.875757664442062,0.232805587351322,0.553185999393463,0.0885999538004398,-0.580645099282265,0.00837910175323486,-0.30478036403656,-0.385258421301842,-0.797747857868671,0.347112998366356,1.13723051548004,-0.740289926528931,-1.25553375482559,0.45708991587162,-0.659029796719551,-0.327044002711773,0.352485144510865,0.312861330807209
"happen",0.0929162874817848,0.240683495998383,0.071581594645977,0.259286910295486,0.685516804456711,-1.15334314107895,0.0834974944591522,-0.0471717808395624,0.0247357115149498,0.398332312703133,0.227327859029174,0.112697429372929,0.044988002628088,0.552838116884232,-0.108204782009125,-0.362359166145325,-0.15839455043897,-0.33990965783596,-0.11146405339241,-0.920907199382782,0.854317635297775,-0.233056090772152,0.138247042894363,0.895904898643494,-0.236411713063717,-0.076236049644649,0.0481368601322174,-0.298287473618984,0.50231197476387,0.356246680021286,-0.142236866056919,0.845605909824371,-0.389049038290977,-0.198346048593521,0.0720610208809376,-1.29837220907211,0.664625748991966,0.0592151284217834,-0.18042004108429,-0.0273422300815582,0.340048015117645,0.321884103119373,-1.1103230714798,-0.513645434752107,0.016027644276619,0.124307923018932,-0.530337318778038,0.0533940298482776,-0.724919557571411,-0.29889078438282
"reflective",0.372985512018204,0.269057109951973,-0.33592501282692,-0.118223309516907,0.324326157569885,-0.867710709571838,-0.829463839530945,-0.169555813074112,0.0347574651241302,0.148525759577751,-0.19978591054678,-0.171510193496943,-0.155140724265948,0.442515596747398,0.360576093196869,-0.327991887927055,-0.68415179848671,-0.923619568347931,-0.0458045229315758,-0.878471881151199,-0.806977614760399,-0.245358765125275,0.876804150640965,-0.642910912632942,-0.343713209033012,-0.0338139533996582,0.415305621922016,0.842389613389969,-0.747441053390503,0.549425676465034,-0.0654398500919342,-0.435279563069344,-0.776908367872238,-0.334339149296284,0.15261909365654,-0.422905772924423,-0.635856963694096,0.119152039289474,0.106626223772764,0.244021028280258,-0.252130307257175,0.421689748764038,0.00756523013114929,0.109733711928129,0.520549438893795,-0.40957485884428,-0.0643472149968147,-0.199122871272266,0.65488637983799,0.541021972894669
"(just",0.409562468528748,0.86915534734726,0.265577722340822,-0.444983173161745,0.388217106461525,-0.422198429703712,-0.056924058124423,-0.311077378690243,-0.494902938604355,-0.793329820036888,0.0643520094454288,-0.376658752560616,-0.358953252434731,0.103152581490576,-0.0456599881872535,-0.250226467847824,-0.524017624557018,-0.417701661586761,0.421093225479126,-0.52943953871727,1.01849761605263,-0.711999922990799,-0.962166458368301,0.00779423862695694,-0.759110279381275,0.112378284335136,-0.427645981311798,0.28394753485918,-0.546741828322411,-0.0586472004652023,-0.528385847806931,-0.75279787927866,-0.208500578999519,-0.173371255397797,-0.583863750100136,-0.735896170139313,-0.0413589053787291,0.124716041609645,0.238088139332831,-0.153291616588831,-0.382804289460182,0.176252126693726,-0.627281107008457,0.38677442073822,-0.179035648703575,-0.907206743955612,-0.036272406578064,-0.315272361040115,0.0180263519287109,0.689836617559195
